EditorID,Path,Field Name,Signature,Value
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetTrait07CrystallineCrust "Crystalline Crust" [KYWD:00246C66]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetTrait17PrimordialNetwork "Primordial Network" [KYWD:0029081A]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetMagnetosphereType05VeryStrong "Very Strong" [KYWD:00290FCC]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaProbability02Possible "Possible" [KYWD:00295E9B]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraProbability02Possible "Possible" [KYWD:00295E9F]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetAtmosphereType06HighO2 "O2" [KYWD:00295EA3]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFaunaAbundance03Moderate "Moderate" [KYWD:00295EAB]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetFloraAbundance03Moderate "Moderate" [KYWD:00295EB1]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterQuality02Biological "Biological" [KYWD:00295EB7]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetGravity02High "High" [KYWD:00295EBB]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetPressure03High "High" [KYWD:00295EBF]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetTemperature03Temperate "Temperate" [KYWD:00295EC5]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetWaterAbundance02Terrestrial "Terrestrial" [KYWD:00295ECA]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>Component Data - Keywords>Keywords>KWDA - Keywords>Keyword,Keyword,Unknown,PlanetType07Rock "Rock" [KYWD:00295ED0]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #1>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #2,Component #2,BFCB,Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #2>BFCB - Component Type,BFCB - Component Type,BFCB,TESFullName_Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #2>Component Data - Fullname,Component Data - Fullname,FULL,Component Data - Fullname
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #2>Component Data - Fullname>FULL - Name,FULL - Name,FULL,Akila
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #2>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #3,Component #3,BFCB,Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #3>BFCB - Component Type,BFCB - Component Type,BFCB,TESModel_Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #3>Component Data - FLLD,Component Data - FLLD,FLLD,Component Data - FLLD
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #3>Component Data - FLLD>FLLD - Light Layer,FLLD - Light Layer,FLLD,1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #3>Component Data - FLLD>FLLD - Light Layer>Default Light Layer,Default Light Layer,Unknown,1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #3>BFCE - End Marker,BFCE - End Marker,BFCE,BFCE - End Marker
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Base Form Components>Component #4,Component #4,BFCB,Component
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces,CNAM - Master Worldspaces,CNAM,CNAM - Master Worldspaces
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #0,Worldspace #0,Unknown,Worldspace #0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #0>Position,Position,Unknown,Position
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #0>Position>Latitude,Latitude,Unknown,0.089142206364
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #0>Position>Longitude,Longitude,Unknown,1.377134050123
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #0>Worldspace,Worldspace,Unknown,LC006World "Shaw Gang Hideout" [WRLD:002639EC]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #1,Worldspace #1,Unknown,Worldspace #1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #1>Position,Position,Unknown,Position
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #1>Position>Latitude,Latitude,Unknown,0.088859623771
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #1>Position>Longitude,Longitude,Unknown,1.377406491404
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>CNAM - Master Worldspaces>Worldspace #1>Worldspace,Worldspace,Unknown,akilacity "Akila City" [WRLD:0027CFA2]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes,Biomes,PPBD,Biomes
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0,PPBD - Biome #0,PPBD,PPBD - Biome
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Biome,Biome,Unknown,OceanLife01 "Ocean" [BIOM:0007F88B]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Chance,Chance,Unknown,55.000000
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Unknown,Unknown,Unknown,D2 57 AE F8
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Resource Generation,Resource Generation,Unknown,NULL - Null Reference [00000000]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Fauna,Fauna,Unknown,Fauna
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Fauna>Fauna #0,Fauna #0,Unknown,PCM_Cheyenne_Akila_RainbowAgnathan "Rainbow Agnathan" [NPC_:0023CAF9]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Keywords,Keywords,Unknown,Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Flora,Flora,Unknown,Flora
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Flora>Count,Count,Unknown,0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Flora>Entry Size,Entry Size,Unknown,9
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Flora>Entries,Entries,Unknown,Entries
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #0>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1,PPBD - Biome #1,PPBD,PPBD - Biome
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Biome,Biome,Unknown,FrozenLife10 "Frozen Plains" [BIOM:000FD00A]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Chance,Chance,Unknown,10.000000
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Unknown,Unknown,Unknown,0F 2D 24 EE
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Resource Generation,Resource Generation,Unknown,NULL - Null Reference [00000000]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Fauna,Fauna,Unknown,Fauna
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Fauna>Fauna #0,Fauna #0,Unknown,PCM_Cheyenne_Akila_Ashta "Ashta" [NPC_:0023CB02]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Fauna>Fauna #1,Fauna #1,Unknown,PCM_Cheyenne_Akila_BaleenRotifer "Baleen Rotifer" [NPC_:0023CAFD]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Fauna>Fauna #2,Fauna #2,Unknown,PCM_Cheyenne_Akila_CrawlingEurypterid "Crawling Eurypterid" [NPC_:0023CAF1]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Fauna>Fauna #3,Fauna #3,Unknown,PCM_Cheyenne_Akila_ElkCrangon "Elk Crangon" [NPC_:0023CB03]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Fauna>Fauna #4,Fauna #4,Unknown,PCM_Cheyenne_Akila_FlyingLeech "Flying Leech" [NPC_:0023CAE3]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Keywords,Keywords,Unknown,Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora,Flora,Unknown,Flora
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Count,Count,Unknown,3
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entry Size,Entry Size,Unknown,9
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries,Entries,Unknown,Entries
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #0,Entry #0,Unknown,Entry #0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #0>Flora,Flora,Unknown,FloraBiomeForestConiferous03 "Golden Creeper" [FLOR:00185487]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #0>Resource,Resource,Unknown,OrgRareHallucinogen_Leaf "Hallucinogen (Leaf)" [MISC:00260D75]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #0>Frequency,Frequency,Unknown,25
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #1,Entry #1,Unknown,Entry #1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #1>Flora,Flora,Unknown,FloraBiomeFrozen06 "Chillhook" [FLOR:002F8098]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #1>Resource,Resource,Unknown,OrgCommonToxin_Sap "Toxin (Sap)" [MISC:00260DDE]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #1>Frequency,Frequency,Unknown,100
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #2,Entry #2,Unknown,Entry #2
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #2>Flora,Flora,Unknown,FloraBiomeFrozen10 "Cold Cave Nettle" [FLOR:002F80A0]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #2>Resource,Resource,Unknown,OrgCommonNutrient_Leaf "Nutrient (Leaf)" [MISC:00260DF5]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Flora>Entries>Entry #2>Frequency,Frequency,Unknown,100
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #1>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2,PPBD - Biome #2,PPBD,PPBD - Biome
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Biome,Biome,Unknown,ForestConiferousLife13 "Coniferous Forest" [BIOM:00203E9F]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Chance,Chance,Unknown,10.000000
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Unknown,Unknown,Unknown,A8 15 70 34
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Resource Generation,Resource Generation,Unknown,ForestDefaultResSettled [RSGD:00203E9E]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Fauna,Fauna,Unknown,Fauna
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Fauna>Fauna #0,Fauna #0,Unknown,PCM_Cheyenne_Akila_Ashta "Ashta" [NPC_:0023CB02]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Fauna>Fauna #1,Fauna #1,Unknown,PCM_Cheyenne_Akila_Buzzrunner "Buzzrunner" [NPC_:0023CAE2]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Fauna>Fauna #2,Fauna #2,Unknown,PCM_Cheyenne_Akila_CrawlingEurypterid "Crawling Eurypterid" [NPC_:0023CAF1]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Fauna>Fauna #3,Fauna #3,Unknown,PCM_Cheyenne_Akila_Dropsalm "Dropsalm" [NPC_:0023CAE5]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Fauna>Fauna #4,Fauna #4,Unknown,PCM_Cheyenne_Akila_GrazingEnsifer "Grazing Ensifer" [NPC_:0023CAE6]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Keywords,Keywords,Unknown,Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora,Flora,Unknown,Flora
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Count,Count,Unknown,4
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entry Size,Entry Size,Unknown,9
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries,Entries,Unknown,Entries
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #0,Entry #0,Unknown,Entry #0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #0>Flora,Flora,Unknown,FloraBiomeForestConiferous03 "Golden Creeper" [FLOR:00185487]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #0>Resource,Resource,Unknown,OrgRareHallucinogen_Leaf "Hallucinogen (Leaf)" [MISC:00260D75]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #0>Frequency,Frequency,Unknown,100
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #1,Entry #1,Unknown,Entry #1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #1>Flora,Flora,Unknown,FloraBiomeFrozen06 "Chillhook" [FLOR:002F8098]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #1>Resource,Resource,Unknown,OrgCommonToxin_Sap "Toxin (Sap)" [MISC:00260DDE]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #1>Frequency,Frequency,Unknown,25
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #2,Entry #2,Unknown,Entry #2
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #2>Flora,Flora,Unknown,FloraBiomeSavanna03 "Canary Reed" [FLOR:001854F5]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #2>Resource,Resource,Unknown,OrgCommonNutrient_Seed "Nutrient (Seed)" [MISC:00260DF2]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #2>Frequency,Frequency,Unknown,30
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #3,Entry #3,Unknown,Entry #3
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #3>Flora,Flora,Unknown,FloraBiomeSavanna01 "Savanna Sweetbush" [FLOR:001854F7]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #3>Resource,Resource,Unknown,OrgCommonFiber_Leaf "Fiber (Leaf)" [MISC:00260DEE]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Flora>Entries>Entry #3>Frequency,Frequency,Unknown,50
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #2>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3,PPBD - Biome #3,PPBD,PPBD - Biome
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Biome,Biome,Unknown,SavannaLifeAkila "Savanna" [BIOM:00203EA1]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Chance,Chance,Unknown,25.000000
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Unknown,Unknown,Unknown,F0 BA E5 2C
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Resource Generation,Resource Generation,Unknown,SavannaDefaultResSettled [RSGD:00203E9C]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Fauna,Fauna,Unknown,Fauna
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Fauna>Fauna #0,Fauna #0,Unknown,PCM_Cheyenne_Akila_Ashta "Ashta" [NPC_:0023CB02]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Fauna>Fauna #1,Fauna #1,Unknown,PCM_Cheyenne_Akila_BaleenRotifer "Baleen Rotifer" [NPC_:0023CAFD]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Fauna>Fauna #2,Fauna #2,Unknown,PCM_Cheyenne_Akila_ElkCrangon "Elk Crangon" [NPC_:0023CB03]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Fauna>Fauna #3,Fauna #3,Unknown,PCM_Cheyenne_Akila_GrazingEnsifer "Grazing Ensifer" [NPC_:0023CAE6]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Fauna>Fauna #4,Fauna #4,Unknown,PCM_Cheyenne_Akila_Mossgnath "Mossgnath" [NPC_:0023CAE8]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Keywords,Keywords,Unknown,Keywords
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora,Flora,Unknown,Flora
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Count,Count,Unknown,3
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entry Size,Entry Size,Unknown,9
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries,Entries,Unknown,Entries
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #0,Entry #0,Unknown,Entry #0
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #0>Flora,Flora,Unknown,FloraBiomeSavanna01 "Savanna Sweetbush" [FLOR:001854F7]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #0>Resource,Resource,Unknown,OrgCommonFiber_Leaf "Fiber (Leaf)" [MISC:00260DEE]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #0>Frequency,Frequency,Unknown,100
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #1,Entry #1,Unknown,Entry #1
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #1>Flora,Flora,Unknown,FloraBiomeSavanna03 "Canary Reed" [FLOR:001854F5]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #1>Resource,Resource,Unknown,OrgCommonNutrient_Seed "Nutrient (Seed)" [MISC:00260DF2]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #1>Frequency,Frequency,Unknown,100
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #2,Entry #2,Unknown,Entry #2
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #2>Flora,Flora,Unknown,FloraBiomeForestConiferous03 "Golden Creeper" [FLOR:00185487]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #2>Resource,Resource,Unknown,OrgRareHallucinogen_Leaf "Hallucinogen (Leaf)" [MISC:00260D75]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Flora>Entries>Entry #2>Frequency,Frequency,Unknown,25
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Biomes>PPBD - Biome #3>Unknown,Unknown,Unknown,Unknown
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>FNAM - Surface Tree,FNAM - Surface Tree,FNAM,AkilaSurfaceTree [SFTR:0027CF9F]
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>GNAM - Scan Worldspace Multiplier,GNAM - Scan Worldspace Multiplier,GNAM,1.000000
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body,Body,BDST,Body
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>BDST - Marker,BDST - Marker,BDST,BDST - Marker
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ANAM - Name,ANAM - Name,ANAM,Akila
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>CNAM - Body type,CNAM - Body type,CNAM,Planet
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>DNAM - Space Cell,DNAM - Space Cell,DNAM,DNAM - Space Cell
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>DNAM - Space Cell>Cell EditorID,Cell EditorID,Unknown,Cell EditorID
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>DNAM - Space Cell>Is Unique,Is Unique,Unknown,False
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data,ENAM - Orbital Data,ENAM,ENAM - Orbital Data
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data>Major Axis,Major Axis,Unknown,148903808.820602
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data>Minor Axis,Minor Axis,Unknown,148874567.682329
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data>Aphelion,Aphelion,Unknown,151854635.6
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data>Eccentricity,Eccentricity,Unknown,0.019817
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data>Incline,Incline,Unknown,0.0584685280919075
AkilaPlanetData,AkilaPlanetData [PNDT:0005E2B6]>Body>ENAM - Orbital Data>Mean Orbit,Mean Orbit,Unknown,148960000
